#
# Complete list of primitive trinomials over GF(2)
# up to degree 400
#.
# Generated by Joerg Arndt, 2003-January-16
#

161,143,0
167,6,0
167,35,0
167,59,0
167,77,0
167,90,0
167,108,0
167,132,0
167,161,0
169,34,0
169,42,0
169,57,0
169,84,0
169,85,0
169,112,0
169,127,0
169,135,0
170,23,0
170,147,0
172,7,0
172,165,0
174,13,0
174,161,0
175,6,0
175,16,0
175,18,0
175,57,0
175,118,0
175,157,0
175,159,0
175,169,0
177,8,0
177,22,0
177,88,0
177,89,0
177,155,0
177,169,0
178,87,0
178,91,0
183,56,0
183,127,0
185,24,0
185,41,0
185,69,0
185,116,0
185,144,0
185,161,0
191,9,0
191,18,0
191,51,0
191,71,0
191,120,0
191,140,0
191,173,0
191,182,0
193,15,0
193,73,0
193,85,0
193,108,0
193,120,0
193,178,0
194,87,0
194,107,0
198,65,0
198,133,0
199,34,0
199,67,0
199,132,0
199,165,0
201,14,0
201,17,0
201,59,0
201,79,0
201,122,0
201,142,0
201,184,0
201,187,0
202,55,0
202,147,0
207,43,0
207,164,0
209,6,0
209,8,0
209,14,0
209,45,0
209,47,0
209,50,0
209,62,0
209,147,0
209,159,0
209,162,0
209,164,0
209,195,0
209,201,0
209,203,0
212,105,0
212,107,0
215,23,0
215,51,0
215,63,0
215,77,0
215,101,0
215,114,0
215,138,0
215,152,0
215,164,0
215,192,0
217,45,0
217,64,0
217,66,0
217,82,0
217,85,0
217,132,0
217,135,0
217,151,0
217,153,0
217,172,0
218,11,0
218,15,0
218,71,0
218,83,0
218,135,0
218,147,0
218,203,0
218,207,0
223,33,0
223,34,0
223,64,0
223,70,0
223,91,0
223,132,0
223,153,0
223,159,0
223,189,0
223,190,0
225,32,0
225,74,0
225,88,0
225,97,0
225,109,0
225,116,0
225,128,0
225,137,0
225,151,0
225,193,0
231,26,0
231,34,0
231,197,0
231,205,0
233,74,0
233,159,0
234,31,0
234,103,0
234,131,0
234,203,0
236,5,0
236,231,0
239,36,0
239,81,0
239,158,0
239,203,0
241,70,0
241,171,0
247,82,0
247,102,0
247,145,0
247,165,0
249,86,0
249,163,0
250,103,0
250,147,0
252,67,0
252,185,0
255,52,0
255,56,0
255,82,0
255,173,0
255,199,0
255,203,0
257,12,0
257,41,0
257,48,0
257,51,0
257,65,0
257,192,0
257,206,0
257,209,0
257,216,0
257,245,0
258,83,0
258,175,0
263,93,0
263,170,0
265,42,0
265,127,0
265,138,0
265,223,0
266,47,0
266,219,0
268,25,0
268,61,0
268,207,0
268,243,0
270,53,0
270,133,0
270,137,0
270,217,0
271,58,0
271,70,0
271,201,0
271,213,0
273,23,0
273,53,0
273,67,0
273,88,0
273,92,0
273,110,0
273,113,0
273,160,0
273,163,0
273,181,0
273,185,0
273,206,0
273,220,0
273,250,0
274,67,0
274,99,0
274,135,0
274,139,0
274,175,0
274,207,0
278,5,0
278,273,0
279,5,0
279,10,0
279,38,0
279,40,0
279,41,0
279,59,0
279,76,0
279,80,0
279,125,0
279,154,0
279,199,0
279,203,0
279,220,0
279,238,0
279,239,0
279,241,0
279,269,0
279,274,0
281,93,0
281,99,0
281,182,0
281,188,0
282,35,0
282,43,0
282,239,0
282,247,0
284,119,0
284,165,0
286,69,0
286,73,0
286,213,0
286,217,0
287,71,0
287,116,0
287,125,0
287,162,0
287,171,0
287,216,0
289,21,0
289,36,0
289,84,0
289,205,0
289,253,0
289,268,0
292,97,0
292,195,0
294,61,0
294,233,0
295,48,0
295,112,0
295,123,0
295,142,0
295,147,0
295,148,0
295,153,0
295,172,0
295,183,0
295,247,0
297,5,0
297,83,0
297,103,0
297,122,0
297,137,0
297,160,0
297,175,0
297,194,0
297,214,0
297,292,0
300,7,0
300,73,0
300,91,0
300,209,0
300,227,0
300,293,0
302,41,0
302,261,0
305,102,0
305,203,0
313,79,0
313,121,0
313,192,0
313,234,0
314,15,0
314,299,0
316,135,0
316,181,0
319,36,0
319,52,0
319,129,0
319,190,0
319,267,0
319,283,0
321,31,0
321,56,0
321,76,0
321,82,0
321,155,0
321,166,0
321,239,0
321,245,0
321,265,0
321,290,0
322,67,0
322,255,0
327,34,0
327,152,0
327,175,0
327,293,0
329,50,0
329,54,0
329,275,0
329,279,0
332,123,0
332,209,0
333,2,0
333,331,0
337,55,0
337,57,0
337,135,0
337,139,0
337,147,0
337,190,0
337,198,0
337,202,0
337,280,0
337,282,0
342,125,0
342,217,0
343,75,0
343,135,0
343,138,0
343,159,0
343,184,0
343,205,0
343,208,0
343,268,0
345,22,0
345,37,0
345,106,0
345,239,0
345,308,0
345,323,0
350,53,0
350,297,0
351,34,0
351,55,0
351,116,0
351,134,0
351,217,0
351,235,0
351,296,0
351,317,0
353,69,0
353,95,0
353,138,0
353,143,0
353,153,0
353,173,0
353,180,0
353,200,0
353,210,0
353,215,0
353,258,0
353,284,0
359,68,0
359,117,0
359,242,0
359,291,0
362,63,0
362,107,0
362,255,0
362,299,0
364,67,0
364,297,0
366,29,0
366,337,0
367,21,0
367,171,0
367,196,0
367,346,0
369,91,0
369,110,0
369,259,0
369,278,0
370,139,0
370,183,0
370,187,0
370,231,0
375,16,0
375,64,0
375,149,0
375,182,0
375,193,0
375,226,0
375,311,0
375,359,0
377,41,0
377,75,0
377,302,0
377,336,0
378,43,0
378,107,0
378,271,0
378,335,0
380,47,0
380,333,0
382,81,0
382,301,0
383,90,0
383,108,0
383,135,0
383,248,0
383,275,0
383,293,0
385,6,0
385,24,0
385,51,0
385,54,0
385,142,0
385,159,0
385,226,0
385,243,0
385,331,0
385,334,0
385,361,0
385,379,0
386,83,0
386,303,0
390,89,0
390,301,0
391,28,0
391,31,0
391,360,0
391,363,0
393,7,0
393,62,0
393,91,0
393,302,0
393,331,0
393,386,0
394,135,0
394,259,0
396,25,0
396,109,0
396,169,0
396,175,0
396,221,0
396,227,0
396,287,0
396,371,0
399,86,0
399,109,0
399,181,0
399,218,0
399,290,0
399,313,0
