#
# Complete list of irreducible trinomials over GF(2)
# up to degree 400
#.
# Generated by Joerg Arndt, 2003-March-03
#

108,31,0
108,33,0
108,45,0
108,63,0
108,75,0
108,77,0
108,81,0
108,91,0
110,33,0
110,77,0
111,10,0
111,49,0
111,62,0
111,101,0
113,9,0
113,15,0
113,30,0
113,83,0
113,98,0
113,104,0
118,33,0
118,45,0
118,73,0
118,85,0
119,8,0
119,38,0
119,81,0
119,111,0
121,18,0
121,30,0
121,91,0
121,103,0
123,2,0
123,121,0
124,19,0
124,37,0
124,45,0
124,55,0
124,69,0
124,79,0
124,87,0
124,105,0
126,21,0
126,49,0
126,77,0
126,105,0
127,1,0
127,7,0
127,15,0
127,30,0
127,63,0
127,64,0
127,97,0
127,112,0
127,120,0
127,126,0
129,5,0
129,31,0
129,46,0
129,83,0
129,98,0
129,124,0
130,3,0
130,127,0
132,17,0
132,29,0
132,103,0
132,115,0
134,57,0
134,77,0
135,11,0
135,16,0
135,22,0
135,29,0
135,106,0
135,113,0
135,119,0
135,124,0
137,21,0
137,35,0
137,57,0
137,80,0
137,102,0
137,116,0
140,15,0
140,29,0
140,45,0
140,65,0
140,75,0
140,95,0
140,111,0
140,125,0
142,21,0
142,121,0
145,52,0
145,69,0
145,76,0
145,93,0
146,71,0
146,75,0
147,14,0
147,49,0
147,98,0
147,133,0
148,27,0
148,121,0
150,53,0
150,73,0
150,77,0
150,97,0
151,3,0
151,9,0
151,15,0
151,31,0
151,39,0
151,43,0
151,46,0
151,51,0
151,63,0
151,66,0
151,67,0
151,70,0
151,81,0
151,84,0
151,85,0
151,88,0
151,100,0
151,105,0
151,108,0
151,112,0
151,120,0
151,136,0
151,142,0
151,148,0
153,1,0
153,8,0
153,145,0
153,152,0
154,15,0
154,139,0
155,62,0
155,93,0
156,9,0
156,11,0
156,57,0
156,61,0
156,63,0
156,65,0
156,91,0
156,93,0
156,95,0
156,99,0
156,145,0
156,147,0
159,31,0
159,34,0
159,40,0
159,119,0
159,125,0
159,128,0
161,18,0
161,39,0
161,60,0
161,101,0
161,122,0
161,143,0
162,27,0
162,63,0
162,81,0
162,99,0
162,135,0
166,37,0
166,129,0
167,6,0
167,35,0
167,59,0
167,77,0
167,90,0
167,108,0
167,132,0
167,161,0
169,34,0
169,42,0
169,57,0
169,84,0
169,85,0
169,112,0
169,127,0
169,135,0
170,11,0
170,23,0
170,147,0
170,159,0
172,1,0
172,7,0
172,81,0
172,91,0
172,165,0
172,171,0
174,13,0
174,57,0
174,117,0
174,161,0
175,6,0
175,16,0
175,18,0
175,57,0
175,118,0
175,157,0
175,159,0
175,169,0
177,8,0
177,22,0
177,88,0
177,89,0
177,155,0
177,169,0
178,31,0
178,87,0
178,91,0
178,147,0
180,3,0
180,27,0
180,33,0
180,45,0
180,55,0
180,69,0
180,111,0
180,125,0
180,135,0
180,147,0
180,153,0
180,177,0
182,81,0
182,101,0
183,56,0
183,127,0
185,24,0
185,41,0
185,69,0
185,116,0
185,144,0
185,161,0
186,11,0
186,79,0
186,107,0
186,175,0
191,9,0
191,18,0
191,51,0
191,71,0
191,120,0
191,140,0
191,173,0
191,182,0
193,15,0
193,73,0
193,85,0
193,108,0
193,120,0
193,178,0
194,87,0
194,107,0
196,3,0
196,33,0
196,67,0
196,129,0
196,163,0
196,193,0
198,9,0
198,65,0
198,133,0
198,189,0
199,34,0
199,67,0
199,132,0
199,165,0
201,14,0
201,17,0
201,59,0
201,79,0
201,122,0
201,142,0
201,184,0
201,187,0
202,55,0
202,147,0
204,27,0
204,99,0
204,105,0
204,177,0
207,43,0
207,164,0
209,6,0
209,8,0
209,14,0
209,45,0
209,47,0
209,50,0
209,62,0
209,147,0
209,159,0
209,162,0
209,164,0
209,195,0
209,201,0
209,203,0
210,7,0
210,203,0
212,105,0
212,107,0
214,73,0
214,141,0
215,23,0
215,51,0
215,63,0
215,77,0
215,101,0
215,114,0
215,138,0
215,152,0
215,164,0
215,192,0
217,45,0
217,64,0
217,66,0
217,82,0
217,85,0
217,132,0
217,135,0
217,151,0
217,153,0
217,172,0
218,11,0
218,15,0
218,71,0
218,83,0
218,99,0
218,119,0
218,135,0
218,147,0
218,203,0
218,207,0
220,7,0
220,33,0
220,49,0
220,171,0
220,187,0
220,213,0
223,33,0
223,34,0
223,64,0
223,70,0
223,91,0
223,132,0
223,153,0
223,159,0
223,189,0
223,190,0
225,32,0
225,74,0
225,88,0
225,97,0
225,109,0
225,116,0
225,128,0
225,137,0
225,151,0
225,193,0
228,113,0
228,115,0
231,26,0
231,34,0
231,91,0
231,140,0
231,197,0
231,205,0
233,74,0
233,159,0
234,31,0
234,103,0
234,131,0
234,203,0
236,5,0
236,231,0
238,73,0
238,117,0
238,121,0
238,165,0
239,36,0
239,81,0
239,158,0
239,203,0
241,70,0
241,171,0
242,95,0
242,147,0
244,111,0
244,133,0
247,82,0
247,102,0
247,145,0
247,165,0
249,35,0
249,86,0
249,163,0
249,214,0
250,103,0
250,147,0
252,15,0
252,27,0
252,33,0
252,39,0
252,53,0
252,59,0
252,67,0
252,77,0
252,81,0
252,105,0
252,109,0
252,117,0
252,135,0
252,143,0
252,147,0
252,171,0
252,175,0
252,185,0
252,193,0
252,199,0
252,213,0
252,219,0
252,225,0
252,237,0
253,46,0
253,207,0
255,52,0
255,56,0
255,82,0
255,173,0
255,199,0
255,203,0
257,12,0
257,41,0
257,48,0
257,51,0
257,65,0
257,192,0
257,206,0
257,209,0
257,216,0
257,245,0
258,71,0
258,83,0
258,175,0
258,187,0
260,15,0
260,35,0
260,95,0
260,105,0
260,155,0
260,165,0
260,225,0
260,245,0
263,93,0
263,170,0
265,42,0
265,127,0
265,138,0
265,223,0
266,47,0
266,219,0
268,25,0
268,61,0
268,207,0
268,243,0
270,53,0
270,81,0
270,133,0
270,137,0
270,189,0
270,217,0
271,58,0
271,70,0
271,201,0
271,213,0
273,23,0
273,28,0
273,53,0
273,55,0
273,56,0
273,67,0
273,88,0
273,92,0
273,98,0
273,110,0
273,113,0
273,160,0
273,163,0
273,175,0
273,181,0
273,185,0
273,206,0
273,217,0
273,218,0
273,220,0
273,245,0
273,250,0
274,67,0
274,99,0
274,135,0
274,139,0
274,175,0
274,207,0
276,63,0
276,91,0
276,185,0
276,213,0
278,5,0
278,273,0
279,5,0
279,10,0
279,38,0
279,40,0
279,41,0
279,59,0
279,73,0
279,76,0
279,80,0
279,125,0
279,154,0
279,199,0
279,203,0
279,206,0
279,220,0
279,238,0
279,239,0
279,241,0
279,269,0
279,274,0
281,93,0
281,99,0
281,182,0
281,188,0
282,35,0
282,43,0
282,63,0
282,219,0
282,239,0
282,247,0
284,53,0
284,99,0
284,119,0
284,141,0
284,143,0
284,165,0
284,185,0
284,231,0
286,69,0
286,73,0
286,213,0
286,217,0
287,71,0
287,116,0
287,125,0
287,162,0
287,171,0
287,216,0
289,21,0
289,36,0
289,84,0
289,205,0
289,253,0
289,268,0
292,37,0
292,97,0
292,195,0
292,255,0
294,33,0
294,49,0
294,61,0
294,81,0
294,213,0
294,233,0
294,245,0
294,261,0
295,48,0
295,112,0
295,123,0
295,142,0
295,147,0
295,148,0
295,153,0
295,172,0
295,183,0
295,247,0
297,5,0
297,83,0
297,103,0
297,122,0
297,137,0
297,160,0
297,175,0
297,194,0
297,214,0
297,292,0
300,5,0
300,7,0
300,45,0
300,55,0
300,57,0
300,73,0
300,75,0
300,91,0
300,111,0
300,147,0
300,153,0
300,189,0
300,209,0
300,225,0
300,227,0
300,243,0
300,245,0
300,255,0
300,293,0
300,295,0
302,41,0
302,261,0
303,1,0
303,302,0
305,102,0
305,203,0
308,15,0
308,293,0
310,93,0
310,217,0
313,79,0
313,121,0
313,192,0
313,234,0
314,15,0
314,299,0
316,63,0
316,135,0
316,181,0
316,253,0
318,45,0
318,273,0
319,36,0
319,52,0
319,129,0
319,190,0
319,267,0
319,283,0
321,31,0
321,41,0
321,56,0
321,76,0
321,82,0
321,155,0
321,166,0
321,239,0
321,245,0
321,265,0
321,280,0
321,290,0
322,67,0
322,255,0
324,51,0
324,81,0
324,93,0
324,99,0
324,135,0
324,149,0
324,175,0
324,189,0
324,225,0
324,231,0
324,243,0
324,273,0
327,34,0
327,152,0
327,175,0
327,293,0
329,50,0
329,54,0
329,275,0
329,279,0
330,99,0
330,231,0
332,89,0
332,123,0
332,209,0
332,243,0
333,2,0
333,331,0
337,55,0
337,57,0
337,135,0
337,139,0
337,147,0
337,190,0
337,198,0
337,202,0
337,280,0
337,282,0
340,45,0
340,165,0
340,175,0
340,295,0
342,125,0
342,133,0
342,209,0
342,217,0
343,75,0
343,135,0
343,138,0
343,159,0
343,184,0
343,205,0
343,208,0
343,268,0
345,22,0
345,37,0
345,106,0
345,239,0
345,308,0
345,323,0
346,63,0
346,283,0
348,103,0
348,245,0
350,53,0
350,297,0
351,34,0
351,55,0
351,79,0
351,116,0
351,134,0
351,217,0
351,235,0
351,272,0
351,296,0
351,317,0
353,69,0
353,95,0
353,138,0
353,143,0
353,153,0
353,173,0
353,180,0
353,200,0
353,210,0
353,215,0
353,258,0
353,284,0
354,99,0
354,135,0
354,219,0
354,255,0
358,57,0
358,301,0
359,68,0
359,117,0
359,242,0
359,291,0
362,63,0
362,107,0
362,255,0
362,299,0
364,9,0
364,67,0
364,297,0
364,355,0
366,29,0
366,337,0
367,21,0
367,171,0
367,196,0
367,346,0
369,91,0
369,110,0
369,259,0
369,278,0
370,139,0
370,183,0
370,187,0
370,231,0
372,111,0
372,135,0
372,165,0
372,207,0
372,237,0
372,261,0
375,16,0
375,64,0
375,149,0
375,182,0
375,193,0
375,226,0
375,311,0
375,359,0
377,41,0
377,75,0
377,302,0
377,336,0
378,43,0
378,63,0
378,107,0
378,147,0
378,231,0
378,271,0
378,315,0
378,335,0
380,47,0
380,63,0
380,105,0
380,275,0
380,317,0
380,333,0
382,81,0
382,301,0
383,90,0
383,108,0
383,135,0
383,248,0
383,275,0
383,293,0
385,6,0
385,24,0
385,51,0
385,54,0
385,111,0
385,142,0
385,159,0
385,226,0
385,243,0
385,274,0
385,331,0
385,334,0
385,361,0
385,379,0
386,83,0
386,303,0
388,159,0
388,229,0
390,9,0
390,49,0
390,89,0
390,301,0
390,341,0
390,381,0
391,28,0
391,31,0
391,360,0
391,363,0
393,7,0
393,62,0
393,91,0
393,302,0
393,331,0
393,386,0
394,135,0
394,259,0
396,25,0
396,51,0
396,87,0
396,109,0
396,169,0
396,175,0
396,221,0
396,227,0
396,287,0
396,309,0
396,345,0
396,371,0
399,26,0
399,49,0
399,86,0
399,109,0
399,154,0
399,181,0
399,218,0
399,245,0
399,290,0
399,313,0
399,350,0
399,373,0
